created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Jan 07 02:35:52 +0000 2024,1743823739148746859,LUCUU BGTTTT GAMONN SAMA GDA2024 SEMALAM PLEASE LET ME WATCH SEVENTEEN ONCE IN MY LIFE,0,0,0,0,en,3241336381,1743823739148746859,divanatasya33,https://twitter.com/divanatasya33/status/1743823739148746859
Sun Jan 07 02:35:40 +0000 2024,1743823686673817633,"Paguyuban Rumah UMKM Menilai UMKM Masih Menjadi Obyek Kegiatan! yuk, Baca Selengkapnya hanya di : https://t.co/SxUkG2NOwW  Jangan Lupa juga Kunjungi Web Kami Di : https://t.co/UGHWprWOD5  #Korea #GDA2024 #Jokowi #Dana #Fansite  Pasutri Gaje https://t.co/THQhGAMHb0",0,0,0,1,in,1694927147004223488,1743823686673817633,Dialog_masa,https://twitter.com/Dialog_masa/status/1743823686673817633
Sun Jan 07 02:35:02 +0000 2024,1743823526862389527,なんか今回は行き帰りどっちもdior boyだったねミンギュ🫶うぬとはまた違う良さ #GDA2024,0,0,0,0,ja,1081691358157389824,1743823526862389527,eunwoo_yume,https://twitter.com/eunwoo_yume/status/1743823526862389527
Sun Jan 07 02:34:34 +0000 2024,1743823412374765953,gda enhypen #ENHYPEN #GDA2024 https://t.co/Sa7aP9ZIj5,0,0,0,0,in,1652998206534610945,1743823412374765953,guniki2005,https://twitter.com/guniki2005/status/1743823412374765953
Sun Jan 07 02:34:32 +0000 2024,1743823400831955236,From 2019 to 2024 ♥️🥰💜  #everymomentofyou #mylovefromthestar #goldendiscawards #gdajakarta #GDA2024 #chaeunwoo #sungsikyung  #chaeunwooastro #eunwoo #eunwooastro #aroha #leedongmin #aloha #차은우 https://t.co/DxN7FuOg12,0,0,4,6,en,719690648,1743823400831955236,LuluAiu,https://twitter.com/LuluAiu/status/1743823400831955236
Sun Jan 07 02:34:31 +0000 2024,1743823397526893039,"• VIRAL TERBARU • KOLEKSI TERBARU SYAKIRAH TIKTOK SYA191 FOTO  :  11 VIDEO :  13 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  MINAT BOLEH LANGSUNG DM AMAN,MURAH,TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/X0qVSrCHRR",0,0,0,6,in,1619507851239780352,1743823397526893039,KontenRareee,https://twitter.com/KontenRareee/status/1743823397526893039
Sun Jan 07 02:34:08 +0000 2024,1743823302160953470,"• VIRAL TERBARU • KOLEKSI TERBARU KEYSKISKIE MALAYSIA FOTO  :13 VIDEO :14 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  MINAT BOLEH LANGSUNG DM. AMAN, MURAH, DAN TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/SysSX75kgO",0,0,0,5,in,1619507851239780352,1743823302160953470,KontenRareee,https://twitter.com/KontenRareee/status/1743823302160953470
Sun Jan 07 02:34:06 +0000 2024,1743823294753829324,my jaw DROPPED  #GDA2024 #GDAJAKARTA #GoldenDiscAwards #GDAinJakarta #RICKY https://t.co/QoHG8uQfs7,0,0,6,21,en,1476807950253510660,1743823294753829324,matchurro,https://twitter.com/matchurro/status/1743823294753829324
Sun Jan 07 02:33:50 +0000 2024,1743823226046906861,"perjalanan panjang buat akhirnya darumdarimdaan, teriak ima, dan kungchipakchian 🥹 thank you GDA 2024 huuuaaaaa",0,0,0,0,in,79995867,1743823226046906861,gbrlglnnda,https://twitter.com/gbrlglnnda/status/1743823226046906861
Sun Jan 07 02:33:39 +0000 2024,1743823179167219838,"• VIRAL TERBARU • KOLEKSI TERBARU ZALVA REXONA TIKTOK  FOTO  :  7 VIDEO :  13 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  MINAT BOLEH LANGSUNG DM. AMAN, MURAH, TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/3BfiJsLFeV",0,0,0,5,in,1619507851239780352,1743823179167219838,KontenRareee,https://twitter.com/KontenRareee/status/1743823179167219838
Sun Jan 07 02:33:13 +0000 2024,1743823071512084930,Hayo pencinta Kpop rekomendasi kamera polaroid buat fansign kayak oppa lee dongwook 🫶🏻😻… Klik link dibwh⬇️⬇️ https://t.co/RbzkMYWLDr  #GoldenDiscAwards #GDAJAKARTA #leedongwook #fansite #viralin #GDA2024 #Korea #pasutrigaje https://t.co/qLWMVAUMxS,0,0,0,0,in,817252960807710726,1743823071512084930,Imarobotninetee,https://twitter.com/Imarobotninetee/status/1743823071512084930
Sun Jan 07 02:33:02 +0000 2024,1743823023889895656,"Bayi Jenis Kelamin Laki-laki Ditemukan Meninggal di Aliran Sungai Kraton ! yuk, Baca Selengkapnya hanya di : https://t.co/JVPdyR7uBT   Jangan Lupa juga Kunjungi Web Kami Di : https://t.co/UGHWprWOD5  #Korea #GDA2024 #Jokowi #Dana #Fansite Pasutri Gaje #Kriminal #bayisscandal https://t.co/pVAfUTJ7sZ",0,0,0,1,in,1694927147004223488,1743823023889895656,Dialog_masa,https://twitter.com/Dialog_masa/status/1743823023889895656
Sun Jan 07 02:32:55 +0000 2024,1743822995498627453,"• VIRAL TERBARU • KOLEKSI TERBARU REBECCA KLOPPER FOTO  :  18 VIDEO :  6 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  YANG MINAT BOLEH LANGSUNG DM. AMAN, MURAH, TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/NKaS62QUbt",0,0,0,5,in,1619507851239780352,1743822995498627453,KontenRareee,https://twitter.com/KontenRareee/status/1743822995498627453
Sun Jan 07 02:32:24 +0000 2024,1743822865928200370,"• VIRAL TERBARU • KOLEKSI TERBARU ANYA SAHAJU FOTO  :13 VIDEO :11 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  YANG MINAT BOLEH LANGSUNG DM. AMAN, MURAH, DAN TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/T1J4Ee8L3j",0,0,0,7,in,1619507851239780352,1743822865928200370,KontenRareee,https://twitter.com/KontenRareee/status/1743822865928200370
Sun Jan 07 02:32:21 +0000 2024,1743822854779748396,"Marcell Siahaan, dengan komitmennya, menempatkan perbaikan sistem pendidikan sebagai prioritas utama, dengan fokus pada peningkatan aksesibilitas, mutu, dan relevansi pendidikan untuk semua kalangan.  #RelawanMarcell #PDIP #dprri #caleg Fansite #MyDemonEp12 Korea #GDA2024 https://t.co/x7pJuo5Fze",0,0,0,0,in,1582628832,1743822854779748396,RelawanMarcell,https://twitter.com/RelawanMarcell/status/1743822854779748396
Sun Jan 07 02:32:07 +0000 2024,1743822792859287683,want to sell straykids photocard  Changbin sg22 POB polaroid Seungmin maxident soundwave  ―TAKE ALL 259K ―INA address only  wts skz seasons greetings 2024 pc poca 스트레이키즈 창빈 승민 #straykidssell #GDAinJakarta #SKZinJAKARTA #GDA2024 #GDAJAKARTA https://t.co/aQkf4aKGG4,1,0,0,0,en,1626048800744951809,1743822792859287683,Lucloside,https://twitter.com/Lucloside/status/1743822792859287683
Sun Jan 07 02:31:53 +0000 2024,1743822733987963056,"• VIRAL TERBARU • KOLEKSI TERBARU CUCUMILO TIKTOK FOTO  :8 VIDEO :16( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  YANG MINAT BOLEH LANGSUNG DM AMAN, MURAH, DAN TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/LBq3ayTpbQ",0,0,0,5,in,1619507851239780352,1743822733987963056,KontenRareee,https://twitter.com/KontenRareee/status/1743822733987963056
Sun Jan 07 02:31:24 +0000 2024,1743822613045219742,"Dr. H. Imron Muhadi Berikan Bimbingan Manasik Haji Bagi Calon Jemaah Haji KBIHU Al Ikhlas ! yuk, Baca Selengkapnya hanya di : https://t.co/c16lViG9oE  Jangan Lupa juga Kunjungi Web Kami Di : https://t.co/UGHWprWOD5  #Korea #GDA2024 #Jokowi #Dana #Fansite Pasutri Gaje #Haji2024 https://t.co/IsIAx1uUvh",0,0,0,1,in,1694927147004223488,1743822613045219742,Dialog_masa,https://twitter.com/Dialog_masa/status/1743822613045219742
Sun Jan 07 02:31:14 +0000 2024,1743822570737344643,"• VIRAL TERBARU • KOLEKSI TERBARU ERIKA OJOL TIKTOK ERIKA TIKTOK FOTO  :14 VIDEO :15 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  MINAT LANGSUNG DM AMAN,MURAH,TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/tPETRzoy30",0,0,0,5,in,1619507851239780352,1743822570737344643,KontenRareee,https://twitter.com/KontenRareee/status/1743822570737344643
Sun Jan 07 02:31:13 +0000 2024,1743822568610836509,"Kroscek ahh,  antara kanan dan kiri.. 😌  Yg Kiri ketahanan malu..  nanem singkong, jadinya jagung polybag.. 😌 .  .  _ #GanjarMahfud2024  Viralin Pak Jonan Korea Fansite  #fansite #daeri #GDA #GDA2024 #seventeen #AsalBukan02 https://t.co/ydMN2NP6vx",0,0,6,6,in,990916402797146113,1743822568610836509,Mi9aWempy,https://twitter.com/Mi9aWempy/status/1743822568610836509
Sun Jan 07 02:30:50 +0000 2024,1743822470959047046,"Masuk Nominasi PSICK Awards di GDA Jakarta, Sikap Ambisius Yeonjun TXT Disorot Netizen: Malu-maluin tapi... #GDAinJakarta #GDA2024 #Yeonjun #TXT   https://t.co/mfPcJsURKR",0,0,0,3,in,972179486,1743822470959047046,KpopChartNet,https://twitter.com/KpopChartNet/status/1743822470959047046
Sun Jan 07 02:30:32 +0000 2024,1743822397114138946,"• VIRAL TERBARU • KOLEKSI TERBARU BABYPUTIE MALAYSIA FOTO  :14 VIDEO :15 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  YANG MINAT BOLEH LANGSUNG DM. AMAN, MURAH, TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/BASLznyzMy",0,0,0,5,in,1619507851239780352,1743822397114138946,KontenRareee,https://twitter.com/KontenRareee/status/1743822397114138946
Sun Jan 07 02:30:24 +0000 2024,1743822360396836870,@GYUVINGLOBAL 9 GOLDEN ROOKIES #8thROTYforZB1 #ZB1INJAKARTA #GDA2024,0,0,0,0,en,1648093906926465028,1743622707655090518,lovel1ckyzb1,https://twitter.com/lovel1ckyzb1/status/1743822360396836870
Sun Jan 07 02:30:21 +0000 2024,1743822347822666038,Menunggu fancam reaksi idol di #GDAinJakarta #GDA2024,0,0,0,0,in,1095574034366922752,1743822347822666038,alttaaaaa,https://twitter.com/alttaaaaa/status/1743822347822666038
Sun Jan 07 02:30:04 +0000 2024,1743822280382410944,"GDA 2024, a thread 🫶🏻 #GDA2024 #GDAJAKARTA #GoldenDiscAwards #GDAinJakarta #ZEROBASEONE",0,1,1,3,pl,1476807950253510660,1743822280382410944,matchurro,https://twitter.com/matchurro/status/1743822280382410944
Sun Jan 07 02:30:04 +0000 2024,1743822276460789813,"• VIRAL TERBARU • KOLEKSI TERBARU CAITLIN HALDERMAN FOTO  : 12 VIDEO :  13 ( ADA C**LM*K &amp  NG*W*E DI MOBIL,HOTEL )  YANG MINAT BOLEH LANGSUNG DM AMAN, MURAH, TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/J4jWeZ6z6T",0,0,0,5,in,1619507851239780352,1743822276460789813,KontenRareee,https://twitter.com/KontenRareee/status/1743822276460789813
Sun Jan 07 02:29:47 +0000 2024,1743822207971659855,"Just tuned in to the #GoldenDiscAwards2024 and wow, what a show! Amazing performances from the industry's brightest stars, setting the stage on fire 🔥🎶 Don't miss out on the captivating extravaganza celebrating the top achievers in the music world! #GDA2024 #MusicAwards",0,0,0,0,en,1711510618610520064,1743822207971659855,KeepingUpKpop1,https://twitter.com/KeepingUpKpop1/status/1743822207971659855
Sun Jan 07 02:29:42 +0000 2024,1743822184605479277,"Kemeriahan Ibadah Natal Bersama Siswa Pasuruan Diwarnai Pesan Kebangsaan dan Kedamaian! yuk, Baca Selengkapnya hanya di : https://t.co/axDDKUhIaU  Jangan Lupa juga Kunjungi Web Kami Di : https://t.co/UGHWprWOD5  #Korea #GDA2024 #Jokowi #Dana #Fansite Pasutri Gaje #Natal https://t.co/B8Yg3ZdxxI",0,0,0,1,in,1694927147004223488,1743822184605479277,Dialog_masa,https://twitter.com/Dialog_masa/status/1743822184605479277
Sun Jan 07 02:29:37 +0000 2024,1743822167043891451,"• VIRAL TERBARU • KOLEKSI TERBARU INSHIRA VIETA ARA TIKTOK FOTO  :  10 VIDEO :  11 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  MINAT LANGSUNG DM. AMAN,MURAH,TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/JSXDqNVGBQ",0,0,0,5,in,1619507851239780352,1743822167043891451,KontenRareee,https://twitter.com/KontenRareee/status/1743822167043891451
Sun Jan 07 02:29:27 +0000 2024,1743822125193101501,"Pemerintah RI terus menggencarkan Proyek Strategis Nasional (PSN), termasuk di wilayah paling timur,yakni Papua.   #TumpasKKBhinggaTuntasBapaknya ganjar bikin h3pi #GDA2024 #GanjarMahfud2024 #DeathsGame #nazarpemilu KASAD https://t.co/rBVOdMJdp8",0,0,0,1,in,1533665374038011904,1743822125193101501,tintamayaa,https://twitter.com/tintamayaa/status/1743822125193101501
Sun Jan 07 02:29:17 +0000 2024,1743822082285433016,"[38회 골든]기다렸던 2MC 성시경·차은우, 꿈의 조합 완성  🔗https://t.co/wi2k8pYYkf  #차은우 #CHAEUNWOO #チャウヌ #ชาอึนอู #车银优 #車銀優 #차은우_2024골든디스크 #GoldenDiscAwards #골든디스크어워즈 #GDA2024 https://t.co/hbXrdCaPYi",1,0,35,148,ko,1569820442713821184,1743822082285433016,_kyon_c,https://twitter.com/_kyon_c/status/1743822082285433016
Sun Jan 07 02:29:16 +0000 2024,1743822075943694482,"• VIRAL TERBARU • KOLEKSI TERBARU SATINE ZANETA FOTO  :  9 VIDEO :  10 ( ADA C**LM*K &amp  NG*W*E DI MOBIL, HOTEL )  YANG MINAT BOLEH LANGSUNG DM. AMAN, MURAH, TERPERCAYA  MINGGU PAGIII MALMING PASUTRI GAJE FANSITE #GDA2024 SARAPAN VIRALIN MORNINGG https://t.co/Qz3FWNrhG0",0,0,0,5,in,1619507851239780352,1743822075943694482,KontenRareee,https://twitter.com/KontenRareee/status/1743822075943694482
Sun Jan 07 02:29:00 +0000 2024,1743822008935457214,Stray Kids GDA 2024 Performance Hall of Fame pt2 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/3dOV2fh779,0,0,4,10,en,324212015,1743821115397636600,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743822008935457214
Sun Jan 07 02:28:20 +0000 2024,1743821843327508943,Turnamen Mobile Legends yang diadakan oleh Relawan Sedulur Saklawase Kota Semarang menjadi panggung bagi kompetisi sengit dan solidaritas yang tak terelakkan.  #MochamadHerviano Minggu  #GDA2024 #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 https://t.co/YKzNoeiKL6,0,1,0,2,in,1238016326758621185,1743821843327508943,RelawanHerviano,https://twitter.com/RelawanHerviano/status/1743821843327508943
Sun Jan 07 02:27:56 +0000 2024,1743821740911046690,📣เว็บเดียวจบ สมัครง่ายไม่ต้องรอนาน พร้อมลุ้นรับรางวัลใหญ่ได้ทุกวัน  ⛔https://t.co/eMcmlQ31Ki  #แอมมี่ #TGAT #หนุ่มกรรชัย #คบกันตอนไหน #MyDemonEp12 #จดหมายเหตุปรีดี #GDA2024 #TheSignEP7 #ขอแจมอีกที #NekkoxGeminiFourth #The1stBlueDragonMusicAwards https://t.co/dHHAb0ZCew,0,0,0,2,th,1729004852276314112,1743821740911046690,official45331,https://twitter.com/official45331/status/1743821740911046690
Sun Jan 07 02:27:42 +0000 2024,1743821681217679625,"Nggk tau dia siapa😭, tapi tau nama bg nya #ZEROBASEONE #GDA2024 https://t.co/OwInbTCjLU",0,0,0,2,in,1361665373733412865,1743821681217679625,VenaAgustin2,https://twitter.com/VenaAgustin2/status/1743821681217679625
Sun Jan 07 02:27:41 +0000 2024,1743821676897542146,Kecelakaan antara Kereta Api (KA) Turangga mengalami tabrakan dengan KA Lokal Bandung Raya pada Jumat (5/1/2023) pagi membuat 8 KA lain berputar dengan mengalihkan perjalanan menggunakan angkutan lain.  #korean KASAD Jokowi Pasutri Gaje #GDA2024 Pak Jonan https://t.co/coRUPmJYNK,0,0,0,0,in,1640913704391970816,1743821676897542146,surabayapagi_id,https://twitter.com/surabayapagi_id/status/1743821676897542146
Sun Jan 07 02:27:27 +0000 2024,1743821620236714133,Sweet venom ending #ENHYPEN #GoldenDiscAwards2024 #GDA2024 #ENHYPENinJAKARTA https://t.co/rLQ82wulOD,0,0,0,3,sv,1685531959416745984,1743821620236714133,dotorioosun,https://twitter.com/dotorioosun/status/1743821620236714133
Sun Jan 07 02:27:24 +0000 2024,1743821606504603883,Fak gue gak expect suara felix bakal seberat itu pas denger langsung 😭😭😭😭😭  #GDA2024 #GDAinJakarta,0,0,0,0,in,2558211624,1743821606504603883,cremeregal,https://twitter.com/cremeregal/status/1743821606504603883
Sun Jan 07 02:26:51 +0000 2024,1743821467677249762,🎉 อาชีพไหนก็เล่นได้ เพียงแค่ใช้เบอร์ บวกให้ยั๊บ ถอนไห้ระห่ำ  ⛔https://t.co/fj7wnPVT4T   #แอมมี่ #TGAT #หนุ่มกรรชัย #คบกันตอนไหน #MyDemonEp12 #จดหมายเหตุปรีดี #GDA2024 #TheSignEP7 #ขอแจมอีกที #NekkoxGeminiFourth #The1stBlueDragonMusicAwards https://t.co/xqKRDVGhOq,0,0,0,1,th,1718836964714307584,1743821467677249762,SEXYBET6914273,https://twitter.com/SEXYBET6914273/status/1743821467677249762
Sun Jan 07 02:26:04 +0000 2024,1743821270108803141,"Dalam gelaran deklarasi dukungan, masyarakat menyatakan keyakinan bahwa Mochamad Herviano mampu mengurusi isu-isu prioritas yang menjadi perhatian utama.  #MochamadHerviano #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 #GDA2024 Minggu https://t.co/IogOlgYC1y",0,1,0,0,in,1238016326758621185,1743821270108803141,RelawanHerviano,https://twitter.com/RelawanHerviano/status/1743821270108803141
Sun Jan 07 02:25:34 +0000 2024,1743821148054507950,"Salah satu fansite Korea yang mengutuk dan marah pada penonton wanita di GDA Jakarta. Jika Anda pernah melihat orang ini pergi ke negara Anda &amp  menghadiri konser, harap hubungi keamanan secepatnya karena dia berteriak saat anggota svt berpidato. #GoldenDiscAwards #GDA2024",0,0,2,3,in,1372327854319411203,1743821148054507950,boladitangkis,https://twitter.com/boladitangkis/status/1743821148054507950
Sun Jan 07 02:25:27 +0000 2024,1743821115397636600,Stray Kids GDA 2024 Performance Hall of Fame pt1 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/wpdrkdV4MY,0,1,9,19,en,324212015,1743821115397636600,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743821115397636600
Sun Jan 07 02:25:16 +0000 2024,1743821070229196994,Stray Kids GDA 2024 Performance Megaverse pt2 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/ZRiz2tOujV,0,0,4,11,en,324212015,1743820423270428884,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743821070229196994
Sun Jan 07 02:25:16 +0000 2024,1743821069453308045,"Aksi Yeonjun TXT dan Park Gunwook ZEROBASEONE Tuai Sorotan Netizen di GDA 2024, Netizen: Gue yang Malu...  ✨gaeul.rdz https://t.co/NjLBwQtiSu",0,0,0,0,in,1687094580670615552,1743821069453308045,kpopdankdramaid,https://twitter.com/kpopdankdramaid/status/1743821069453308045
Sun Jan 07 02:25:13 +0000 2024,1743821056434135538,🎉สุขสันต์วันคริสต์มาส! คว้าโบนัสใหญ่วงล้หมุน แจกให้ถึง หลักหมื่น  ⛔https://t.co/zMNxIOM6yt  #แอมมี่ #TGAT #หนุ่มกรรชัย #คบกันตอนไหน #MyDemonEp12 #จดหมายเหตุปรีดี #GDA2024 #TheSignEP7 #ขอแจมอีกที #NekkoxGeminiFourth #The1stBlueDragonMusicAwards https://t.co/bXYcuxSW6d,0,0,0,1,th,1709441613297229824,1743821056434135538,official26665,https://twitter.com/official26665/status/1743821056434135538
Sun Jan 07 02:24:29 +0000 2024,1743820873910583607,nami ketemu matthewwww!! so happy!! suara ku sampe habiss😭 thank God udah kasih kesempatan untuk ketemu matthew di awal tahun ini🥺💗 #GDA2024 #GDAinJakarta #ZEROBASEONE #SEOKMATTHEW https://t.co/tUNFKLgnc3,0,0,6,71,in,1225023450181300224,1743820873910583607,seokmattcheuw,https://twitter.com/seokmattcheuw/status/1743820873910583607
Sun Jan 07 02:24:12 +0000 2024,1743820802519437685,dance break enhypen at gda 2024 jakarta #ENHYPENBersinardiGDA #GoldenDiscAwards2024 https://t.co/fF2DfGjuTA,1,0,30,77,in,1417351084520067072,1743820802519437685,engeneno,https://twitter.com/engeneno/status/1743820802519437685
Sun Jan 07 02:20:53 +0000 2024,1743819965378310531,Jisoo wikipedia page was updated with an information of his winning 2 nominations on 38th GDA.  🏆 Best Digital Song (bonsang) 🏆 Most popular artist (female)  CONGRATULATIONS JISOO #JISOOGDAWINNER  블랙핑크 지수 #지수 #블랙핑크지수 #Jisoo #flower #GDA2024 https://t.co/6enU0Buu5S,0,5,216,760,en,1276172416167837697,1743819965378310531,Liaamal43799109,https://twitter.com/Liaamal43799109/status/1743819965378310531
Sun Jan 07 02:20:27 +0000 2024,1743819859396567475,cegil bgt guaa yaaa😭 kek seneng aja gtu manggil yg berkali-kali kek jadi bercandaan bawa nyaaa🥹🤩 #GoldenDiscAwardsJakarta #GDA2024 #GDAinJakarta #GoldenDiscAwards2024  #SUNGHANBIN #성한빈 #ZEROBASEONE #ZB1 #제로베이스원 https://t.co/HWV1CatjC4,15,3,134,346,in,1360181780045651971,1743819859396567475,jeuxzyban,https://twitter.com/jeuxzyban/status/1743819859396567475
Sun Jan 07 02:20:23 +0000 2024,1743819840601911413,Maksud lukh apa pake ke atas segala Min? Mau nyamperin Kak Nyu???  #Minwon #GDA2024 #GDAinJakarta #GDAJAKARTA https://t.co/o2GaUAoZai,0,0,2,2,in,1457045322425720835,1743819840601911413,arwendhita,https://twitter.com/arwendhita/status/1743819840601911413
Sun Jan 07 02:19:36 +0000 2024,1743819644815937844,"tl ku dopenuhi fansite sinting waktu GDA2024. ga expect si fansite kayak gitu, ga sadar diri apa mereka lagi di negara orang 😭",0,0,0,0,in,1490696864366489602,1743819644815937844,bebttrflies,https://twitter.com/bebttrflies/status/1743819644815937844
Sun Jan 07 02:19:20 +0000 2024,1743819576658587996,EVERY MOMENT WITH ZB1 #ZB1INJAKARTA #GDA2024  #KIMJIWOONG #김지웅,0,0,0,0,en,1410862855377756165,1743819576658587996,BbasjtrZ,https://twitter.com/BbasjtrZ/status/1743819576658587996
Sun Jan 07 02:18:57 +0000 2024,1743819479845658737,yeonjun guilty jn jakarta #GoldenDiscAwards2024 #GoldenDiscAwards #GDA2024 #GDAinJakarta #TOMORROW_X_TOGETHER https://t.co/Wox7rsb3XL,0,0,1,2,in,1384306096446132225,1743819479845658737,KimThVtaetae,https://twitter.com/KimThVtaetae/status/1743819479845658737
Sun Jan 07 02:18:55 +0000 2024,1743819473940008982,おぉ〜❣️Jungkook🐰  #GDA2024 #JungKook  デジタル音源📀 アルバム📀Ｗ本賞受賞🏆  Congratulations🎉🎉🎉,0,0,0,0,ja,2170433118,1743819473940008982,S4K12N6,https://twitter.com/S4K12N6/status/1743819473940008982
Sun Jan 07 02:18:24 +0000 2024,1743819342503129280,Link Viral : https://t.co/o2dOLi9ADt  Korea #SandaraForSanMigLight Fansite yeonjun #GDA2024 CONGRATULATIONS JUNGKOOK wonwoo #WelcomeToSamdalriEp11 zhang hao Pi Cheolin 9 GOLDEN ROOKIES #Love119 Kebun PARK JISUNG #TOMORROW_X_TOGETHER Best Album Jokowi Pasutri Gaje Hall of Fame https://t.co/1usppwAhFi,0,0,0,0,ro,1688501512841113600,1743819342503129280,GwenYoona,https://twitter.com/GwenYoona/status/1743819342503129280
Sun Jan 07 02:18:10 +0000 2024,1743819282453320019,#골든디스크어워즈 #GoldenDiscAwards #SVT_38thGoldenDiscAwards #GDA2024  #GDAinJakarta,0,0,0,0,qht,1570785811477696514,1743818589029933122,yutokingtumi,https://twitter.com/yutokingtumi/status/1743819282453320019
Sun Jan 07 02:17:39 +0000 2024,1743819152589218116,"Pintu gerbang carat , saya ijin mau masuk gerbang nya ya , hoshi maapin oleng bentar ke dia😍 #SEVENTEEN #SCOUPS #CARAT #gdainjkt #GDAinJakarta #GDA2024 #GoldenDiscAwards2024 #GoldenDiscAwardsJakarta https://t.co/t81dlEyPLw",0,0,0,3,in,1313837287801647104,1743819152589218116,meandmybias_,https://twitter.com/meandmybias_/status/1743819152589218116
Sun Jan 07 02:17:07 +0000 2024,1743819021110415743,Seneng bgt PERTAMA KALI bawain DANCE OUR SEASON di Indonesia huhuhuhu😭🥰🥰🥰✨👍👍my top5 of ZB1 song: -New kids n the block -Our season -Crush -Melting point -In Bloom  EVERY MOMENT WITH ZB1 #ZB1INJAKARTA #GDA2024  #KIMJIWOONG #김지웅,0,0,0,1,en,3055422098,1743819021110415743,AmaldaUtaHyuu,https://twitter.com/AmaldaUtaHyuu/status/1743819021110415743
Sun Jan 07 02:17:03 +0000 2024,1743819002412204122,"Highlight GDA 2024 kemarin  Emang tampil di Jkt tuh suhunya lebih panas, tp emang JIS kemaren tetep lebih panas WKWK bener2 keringetnya gobyos idol2nya",0,1,0,3,in,1437443755,1743819002412204122,kvin_cw,https://twitter.com/kvin_cw/status/1743819002412204122
Sun Jan 07 02:17:00 +0000 2024,1743818989854441865,"240107 Seventeen safely arrived back in South Korea after their GDA 2024 schedule in Jakarta, Indonesia ㅡ Mingyu &amp  Joshua  #MINGYU #민규 #JOSHUA #조슈아 #SEVENTEEN https://t.co/pj9gk49Jr0",2,0,11,110,en,1568128967881945088,1743818989854441865,dailygyushua,https://twitter.com/dailygyushua/status/1743818989854441865
Sun Jan 07 02:16:18 +0000 2024,1743818815878914318,Woy coba yang pinter bakor ramein tu orang korea yang arogan nonton #GDA2024  biar cepet nyampe ke negaranya,0,0,0,0,in,770200024873512962,1743818815878914318,setlawbewi,https://twitter.com/setlawbewi/status/1743818815878914318
Sun Jan 07 02:16:18 +0000 2024,1743818811898282446,Nobody can save you  but yourself No one is coming to save you.  this life is 100% Your Responsibility. #StarAcademylive  #GDA2024  #GoldenDiscAwards2024 https://t.co/PrYVsODbX5,0,0,0,0,en,1654665114161913859,1743818811898282446,syedabia1998,https://twitter.com/syedabia1998/status/1743818811898282446
